STATION,MSMT_DATE,WLM_RPE,WLM_RPE_QC,WLM_GSE,WLM_GSE_QC,RPE_WSE,RPE_WSE_QC,GSE_WSE,GSE_WSE_QC,WSE,WSE_QC
20N02W18R006M,12/1/2006,132.98,1,131.38,1,18.03,1,16.43,1,114.95,1
20N02W18R007M,12/1/2006,133.43,1,131.38,1,13.972,1,11.922,1,119.458,1
20N02W18R008M,12/1/2006,133.97,1,131.37,1,7.422,1,4.822,1,126.548,1
20N02W25F001M,12/1/2006,105.54,1,102.2,1,,255,,255,,255
20N02W25F002M,12/1/2006,105.86,1,102.2,1,,255,,255,,255
20N02W25F003M,12/1/2006,104.58,1,102.2,1,6.735,1,4.355,1,97.845,1
20N02W25F004M,12/1/2006,105.1,1,102.2,1,,255,,255,,255
20N02W33B001M,12/1/2006,107.01,1,105.41,1,5.182,1,3.582,1,101.828,1
20N03E31M001M,12/1/2006,134.52,1,133.02,1,,255,,255,,255
20N03E33L001M,12/1/2006,152.93,1,151.33,1,31.467,1,29.867,1,121.463,1
21N01W24B001M,12/1/2006,127.96,1,127.06,1,12.314,1,11.414,1,115.646,1
21N01W35K002M,12/1/2006,115.36,1,114.36,1,15.3,1,14.3,1,100.06,1
21N02E26E005M,12/1/2006,184.44,10,182.26,10,78.513,1,76.333,10,105.927,10
21N02W01F001M,12/1/2006,162.13,1,160.88,1,29.624,1,28.374,1,132.506,1
21N02W01F002M,12/1/2006,162.28,1,160.83,1,27.876,1,26.426,1,134.404,1
21N02W01F003M,12/1/2006,162.84,1,161.84,1,24.887,1,23.887,1,137.953,1
21N02W01F004M,12/1/2006,163.22,1,161.92,1,24.266,1,22.966,1,138.954,1
21N02W05M001M,12/1/2006,190.43,1,188.93,1,34.24,1,32.74,1,156.19,1
21N02W05M002M,12/1/2006,190.91,1,188.93,1,21.818,1,19.838,1,169.092,1
21N02W05M003M,12/1/2006,191.33,1,188.93,1,22.883,1,20.483,1,168.447,1
21N02W33M001M,12/1/2006,151.6,1,149,1,35.266,1,32.666,1,116.334,1
21N02W33M002M,12/1/2006,151.26,1,149,1,,255,,255,,255
21N02W33M003M,12/1/2006,151.49,1,149,1,16.696,1,14.206,1,134.794,1
21N02W36A001M,12/1/2006,137.09,1,135.39,1,26.737,1,25.037,1,110.353,1
21N02W36A002M,12/1/2006,136.29,1,135.39,1,22.975,1,22.075,1,113.315,1
21N03E32B001M,12/1/2006,242.33,70,238.43,70,17.927,1,14.027,70,224.403,70
21N03W01R002M,12/1/2006,206.77,1,203.32,1,32.845,1,29.395,1,173.925,1
21N03W01R003M,12/1/2006,205.5,1,203.53,1,,255,,255,,255
21N03W23D001M,12/1/2006,205.89,1,204.76,1,51.056,1,49.926,1,154.834,1
21N03W23D002M,12/1/2006,206.43,1,204.76,1,35.608,1,33.938,1,170.822,1
21N03W23D003M,12/1/2006,206.93,1,204.76,1,39.121,1,36.951,1,167.809,1
21N03W31R002M,12/1/2006,187.16,1,185.46,1,,255,,255,,255
21N03W31R004M,12/1/2006,187.26,1,185.46,1,,255,,255,,255
21N03W34Q002M,12/1/2006,167.07,1,166.65,1,49.792,1,49.372,1,117.278,1
21N03W34Q003M,12/1/2006,167.38,1,166.65,1,36.673,1,35.943,1,130.707,1
21N03W34Q004M,12/1/2006,167.63,1,166.65,1,24.614,1,23.634,1,143.016,1
21N04W12A001M,12/1/2006,249.38,1,247.88,1,154.148,1,152.648,1,95.232,1
21N04W12A002M,12/1/2006,249.88,1,247.88,1,,255,,255,,255
22N01E32E004M,12/1/2006,150.94,1,150.94,1,21.786,1,21.786,1,129.154,1
22N01E35E001M,12/1/2006,183.97,1,182.33,1,,255,,255,,255
22N02E30C002M,12/1/2006,245.13,1,243.63,1,113.629,1,112.129,1,131.501,1
22N02W01N001M,12/1/2006,161.07,1,159.21,1,17.423,1,15.563,1,143.647,1
22N02W01N002M,12/1/2006,161.31,1,159.21,1,15.018,1,12.918,1,146.292,1
22N02W01N003M,12/1/2006,161.5,1,159.21,1,28.681,1,26.391,1,132.819,1
22N02W15C002M,12/1/2006,192.37,1,189.3,1,55.515,1,52.445,1,136.855,1
22N02W15C003M,12/1/2006,192.01,1,189.3,1,36.573,1,33.863,1,155.437,1
22N02W15C004M,12/1/2006,192.25,1,189.3,1,35.816,1,32.866,1,156.434,1
22N02W15C005M,12/1/2006,192.71,1,189.3,1,27.52,1,24.11,1,165.19,1
22N02W30H002M,12/1/2006,205.22,1,202.43,1,77.02,1,74.23,1,128.2,1
22N02W30H003M,12/1/2006,205.77,1,204.43,1,20.433,1,19.093,1,185.337,1
22N02W30H004M,12/1/2006,206.43,1,204.43,1,17.803,1,15.803,1,188.627,1
22N03W01R001M,12/1/2006,228.17,1,226.04,1,44.598,1,42.468,1,183.572,1
22N03W01R002M,12/1/2006,228.53,1,226.04,1,46.48,1,43.99,1,182.05,1
22N03W01R003M,12/1/2006,229.04,1,226.04,1,26.952,1,23.952,1,202.088,1
22N03W24E001M,12/1/2006,231.7,1,230.51,1,140.846,1,139.656,1,90.854,1
22N03W24E002M,12/1/2006,231.93,1,230.51,1,32.082,1,30.662,1,199.848,1
22N03W24E003M,12/1/2006,232.41,1,230.51,1,22.686,1,20.786,1,209.724,1
22N03W28P001M,12/1/2006,259.49,1,258.22,1,,255,,255,,255
22N03W28P002M,12/1/2006,259.97,1,258.22,1,,255,,255,,255
22N03W28P003M,12/1/2006,260.52,1,258.22,1,,255,,255,,255
23N01W10M001M,12/1/2006,190.28,1,187.38,1,24.269,1,21.369,1,166.011,1
